Source,Target,Type,Id,Weight
734,1716,Directed,13714,0
734,3393,Directed,13715,0
734,2207,Directed,13716,0
2985,1545,Directed,13719,0
2985,1151,Directed,13720,0
2985,1557,Directed,13721,0
2985,3393,Directed,13722,0
2985,1512,Directed,13723,0
2985,3680,Directed,13724,0
2985,223,Directed,13725,0
3159,1545,Directed,13733,0
3159,3101,Directed,13734,0
3159,1557,Directed,13735,0
3159,1847,Directed,13736,0
3159,1670,Directed,13737,0
2366,2058,Directed,13739,0
2366,3945,Directed,13740,0
2366,3101,Directed,13741,0
2366,472,Directed,13742,0
2366,324,Directed,13743,0
3276,3059,Directed,13761,0
3276,299,Directed,13762,0
14,2144,Directed,13812,0
14,836,Directed,13813,0
3574,3666,Directed,13873,0
3574,2337,Directed,13874,0
3574,590,Directed,13875,0
3574,3648,Directed,13876,0
3574,384,Directed,13877,0
3574,939,Directed,13878,0
3574,863,Directed,13879,0
3574,626,Directed,13880,0
3574,2144,Directed,13881,0
3574,2032,Directed,13882,0
1102,3101,Directed,13897,0
2757,3101,Directed,13911,0
1859,789,Directed,13965,0
1859,996,Directed,13966,0
1859,96,Directed,13967,0
3341,789,Directed,13974,0
3341,996,Directed,13975,0
3341,96,Directed,13976,0
968,3298,Directed,13979,0
968,1180,Directed,13980,0
833,96,Directed,13985,0
833,2866,Directed,13986,0
103,789,Directed,13989,0
103,96,Directed,13990,0
103,996,Directed,13991,0
3130,781,Directed,13994,0
440,781,Directed,13997,0
1770,781,Directed,14000,0
2892,781,Directed,14003,0
1486,3101,Directed,14006,0
1486,76,Directed,14007,0
465,76,Directed,14010,0
465,3101,Directed,14011,0
3817,3101,Directed,14014,0
3817,76,Directed,14015,0
751,3101,Directed,14018,0
751,76,Directed,14019,0
3195,2527,Directed,14038,0
918,1768,Directed,14043,0
918,1545,Directed,14044,0
918,470,Directed,14045,0
918,2769,Directed,14046,0
918,3101,Directed,14047,0
1733,257,Directed,14058,0
695,2165,Directed,14061,0
695,2769,Directed,14062,0
695,470,Directed,14063,0
695,3101,Directed,14064,0
41,3101,Directed,14076,0
954,96,Directed,14082,0
2277,2822,Directed,14083,0
2277,3108,Directed,14084,0
2277,3610,Directed,14085,0
2277,2371,Directed,14086,0
2277,2836,Directed,14087,0
2277,2980,Directed,14088,0
2277,3271,Directed,14089,0
2277,2544,Directed,14090,0
2277,323,Directed,14091,0
3426,3834,Directed,14094,0
3426,622,Directed,14095,0
2305,3834,Directed,14103,0
2305,622,Directed,14104,0
1839,622,Directed,14106,0
663,3834,Directed,14109,0
663,622,Directed,14110,0
2181,3834,Directed,14116,0
660,2766,Directed,14119,0
660,622,Directed,14120,0
3027,2900,Directed,14121,0
3027,93,Directed,14122,0
3027,3818,Directed,14123,0
3027,462,Directed,14124,0
3027,1608,Directed,14125,0
3027,3246,Directed,14126,0
3027,3258,Directed,14127,0
3027,1071,Directed,14128,0
3027,1097,Directed,14129,0
3027,171,Directed,14130,0
3027,1546,Directed,14131,0
3027,3203,Directed,14132,0
3027,3924,Directed,14133,0
3027,4049,Directed,14134,0
3027,844,Directed,14135,0
3027,2921,Directed,14136,0
3027,1215,Directed,14137,0
3027,739,Directed,14138,0
3027,1418,Directed,14139,0
3027,1978,Directed,14140,0
3027,2416,Directed,14141,0
3027,2480,Directed,14142,0
3027,387,Directed,14143,0
3027,2622,Directed,14144,0
3027,2975,Directed,14145,0
3027,1353,Directed,14146,0
3088,622,Directed,14148,0
3088,223,Directed,14149,0
3088,3599,Directed,14150,0
3088,2213,Directed,14151,0
3088,89,Directed,14152,0
3088,696,Directed,14153,0
3088,2900,Directed,14154,0
3088,323,Directed,14155,0
3088,1121,Directed,14156,0
3088,1554,Directed,14157,0
3088,4020,Directed,14158,0
3088,1488,Directed,14159,0
3088,642,Directed,14160,0
3088,697,Directed,14161,0
3088,1399,Directed,14162,0
3088,2699,Directed,14163,0
3088,470,Directed,14164,0
3088,500,Directed,14165,0
3088,3834,Directed,14166,0
3088,847,Directed,14167,0
3088,3194,Directed,14168,0
3088,568,Directed,14169,0
3088,1869,Directed,14170,0
3088,1574,Directed,14171,0
3088,1906,Directed,14172,0
3088,3691,Directed,14173,0
3088,2062,Directed,14174,0
3088,2945,Directed,14175,0
3088,1914,Directed,14176,0
3088,2833,Directed,14177,0
3088,3118,Directed,14178,0
3088,4049,Directed,14179,0
3088,1468,Directed,14180,0
3088,3725,Directed,14181,0
3088,1881,Directed,14182,0
3088,3101,Directed,14183,0
3088,1402,Directed,14184,0
3088,3830,Directed,14185,0
3088,2959,Directed,14186,0
3088,23,Directed,14187,0
3088,3576,Directed,14188,0
3088,1846,Directed,14189,0
3088,1999,Directed,14190,0
3088,3658,Directed,14191,0
3088,301,Directed,14192,0
3088,606,Directed,14193,0
3088,387,Directed,14194,0
3088,3497,Directed,14195,0
3212,1616,Directed,14199,0
3212,688,Directed,14200,0
1554,3016,Directed,14213,0
1554,2769,Directed,14214,0
1554,1515,Directed,14215,0
1554,3101,Directed,14216,0
1554,2784,Directed,14217,0
1554,322,Directed,14218,0
1554,868,Directed,14219,0
1554,141,Directed,14220,0
1554,2781,Directed,14221,0
1554,171,Directed,14222,0
1554,3780,Directed,14223,0
1554,2684,Directed,14224,0
1201,2769,Directed,14226,0
1201,1430,Directed,14227,0
1201,3101,Directed,14228,0
1201,2165,Directed,14229,0
1201,1292,Directed,14230,0
1201,1768,Directed,14231,0
1201,470,Directed,14232,0
1201,1545,Directed,14233,0
152,2165,Directed,14243,0
152,1545,Directed,14244,0
152,2619,Directed,14245,0
152,1768,Directed,14246,0
152,2769,Directed,14247,0
152,470,Directed,14248,0
781,2900,Directed,14258,0
781,2619,Directed,14259,0
781,1849,Directed,14260,0
1646,1036,Directed,14264,0
1646,702,Directed,14265,0
1646,2962,Directed,14266,0
2673,4060,Directed,14312,0
2673,944,Directed,14313,0
2673,4018,Directed,14314,0
2673,3548,Directed,14315,0
13,1646,Directed,14321,0
13,683,Directed,14322,0
2213,3834,Directed,14324,0
1045,3101,Directed,14330,0
2959,387,Directed,14363,0
2959,4049,Directed,14364,0
2959,223,Directed,14365,0
2959,1295,Directed,14366,0
322,3101,Directed,14371,0
322,1545,Directed,14372,0
