Source,Target,Type,Id,Weight
442,2550,Directed,14340,0
442,1636,Directed,14341,0
2397,2550,Directed,14364,0
628,1370,Directed,14437,0
628,2550,Directed,14438,0
628,2564,Directed,14439,0
628,2429,Directed,14440,0
1370,2429,Directed,14453,0
459,1209,Directed,14458,0
459,382,Directed,14459,0
459,1973,Directed,14460,0
459,2170,Directed,14461,0
459,1736,Directed,14462,0
459,1580,Directed,14463,0
459,241,Directed,14464,0
459,2429,Directed,14465,0
2126,1209,Directed,14468,0
2126,2429,Directed,14469,0
2232,1209,Directed,14471,0
2232,2429,Directed,14472,0
2289,1209,Directed,14474,0
2289,2429,Directed,14475,0
1968,1209,Directed,14477,0
1968,2429,Directed,14478,0
30,1209,Directed,14481,0
30,2429,Directed,14482,0
1185,1209,Directed,14484,0
1185,2429,Directed,14485,0
2448,1209,Directed,14487,0
2448,2429,Directed,14488,0
2399,1209,Directed,14491,0
2399,2429,Directed,14492,0
2399,1333,Directed,14493,0
1950,1209,Directed,14495,0
1950,2429,Directed,14496,0
749,1209,Directed,14498,0
749,2429,Directed,14499,0
1864,1209,Directed,14501,0
1864,2429,Directed,14502,0
664,2967,Directed,14503,0
2416,857,Directed,14507,0
1449,2241,Directed,14512,0
1449,731,Directed,14513,0
1449,2429,Directed,14514,0
2241,277,Directed,14518,0
2241,1209,Directed,14519,0
2241,2429,Directed,14520,0
731,277,Directed,14524,0
731,1209,Directed,14525,0
731,2429,Directed,14526,0
1246,1973,Directed,14528,0
3070,1459,Directed,14531,0
3070,1580,Directed,14532,0
2231,2665,Directed,14534,0
2231,943,Directed,14535,0
2231,1459,Directed,14536,0
2231,164,Directed,14537,0
2790,1976,Directed,14539,0
509,1889,Directed,14542,0
509,382,Directed,14543,0
509,2429,Directed,14544,0
156,2170,Directed,14548,0
156,1708,Directed,14549,0
87,2419,Directed,14552,0
87,565,Directed,14553,0
87,156,Directed,14554,0
87,3160,Directed,14555,0
87,1025,Directed,14556,0
87,1246,Directed,14557,0
87,2500,Directed,14558,0
87,3070,Directed,14559,0
87,965,Directed,14560,0
1889,2182,Directed,14562,0
1889,258,Directed,14563,0
551,565,Directed,14568,0
551,2419,Directed,14569,0
551,156,Directed,14570,0
551,3160,Directed,14571,0
551,1025,Directed,14572,0
551,2275,Directed,14573,0
551,1246,Directed,14574,0
551,2500,Directed,14575,0
551,2790,Directed,14576,0
